"Sample_ID"	"sampling_id"	"capture_method"	"capture_depth"	"capture_time"	"death_time"	"death_method"	"body_storage"	"picture_identification"	"taxonomy"	"body_quality"	"body_mass"	"standard_length"	"body_width"	"mouth_depth"	"mouth_width"	"picture_morphometrics"	"picture_gut"	"gut_state"	"gut_fullness"	"barcoding_time"	"barcoding_id"	"barcoding_field_storage"	"skin_id"	"transcripto_id"	"bt_freezer_temp"	"bt_freezer_time"	"abundance_id"	"abundance_volume"	"abundance_formol"	"stomach_barcoding_id"	"stomach_nut_id"	"feces_nut_id"	"genetic_id"	"otolith_id"	"sex_state"	"gonads_nut_id"	"body_nut_id"	"muscle_isotope_id"	"liver_isotope_id"	"stomach_isotope_id"	"nicx_field_storage"	"nicx_freezer_time"	"comments"	"country"	"country_Season"	"X"	"date"	"region"	"site"	"type"	"subtype"	"Capture_method"	"Capture_depth"	"Capture_time"	"Death_time"	"Death_method"	"Body_storage"	"Taxonomy"	"Ouverture.opercule"	"gut_metabarcod_time"	"sequencing"	"gut_metabarcod_fieldStorage"	"gut_metabarcod_labTemp"	"gut_metabarcod_labTime"	"fish_genetic"	"genetic_sent"	"otolith"	"reproduction"	"isotope_liver"	"Blood"	"Scale"	"Brain"	"Hypothalamus"	"Hypophyse"	"Notes"	"sampling_time"	"sampling_depth"	"sample_type"	"sample_taxonomy"	"sample_pic_uw"	"sample_storage"	"sample_pic_lab"	"swab_area"	"swab_time"	"nutrient_id"	"isotope_id"	"bni_storage"	"bni_freezer"	"notes.x"	"water_time"	"water_depth"	"water_volume"	"water_storage"	"filtering_time"	"filtering_volume"	"filter_type"	"chlorophyll_id"	"isotop_id"	"snbc_storage"	"snbc_freezer"	"sampling_rank"	"spot_name"	"spot_longitude"	"spot_latitude"	"way_point"	"gps_device"	"gps_precision"	"sampling_date"	"sampling_start"	"sampling_method"	"weather"	"wind_speed"	"wave_height"	"water_temperature"	"visibility_horizontal"	"current_speed"	"depth_min"	"depth_max"	"habitat_type"	"pictures_habitat"	"videos_habitat"	"sampling_area"	"tasks_done"	"type_of_storage"	"sampling_end"	"notes.y"
"S_M020"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S_M020_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"14:00:00"	"0.5-1"	"Algae"	"Dictyota"	NA	NA	NA	NA	NA	NA	"S_M020_I"	"14:10:00"	"17:00:00"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_M021"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S_M021_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"14:00:00"	"0.5-1"	"Algae"	"Dictyota"	NA	NA	NA	NA	NA	NA	"S_M021_I"	"14:10:00"	"17:00:00"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F116"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"43"	"140"	"17,2"	"10,7"	"9,1"	NA	NA	"OK"	"End_full"	NA	"S_F116_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:51:00"	"10:52:00"	"Ice"	"Ice"	"Sar"	"9,9"	"13:29:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F116_X"	NA	"S_F116_O"	NA	"S_F116_IL"	"S_F116_BL"	"S_F116_SC"	NA	NA	NA	"Stomach_empty"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F117"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"27"	"125"	"14,3"	"9,7"	"8,5"	NA	NA	"OK"	"Full_gut"	NA	"S_F117_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:51:00"	"10:52:00"	"Ice"	"Ice"	"Diplodus_vulgaris"	"9,5"	"13:34:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F117_X"	NA	"S_F117_O"	NA	"S_F117_IL"	"S_F117_BL"	"S_F117_SC"	NA	NA	NA	"Stomach_empty"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F102"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"2"	"61"	"6,1"	NA	NA	NA	NA	"OK"	"Half_full"	NA	"S_F102_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:39:00"	"10:40:00"	"Ice"	"Ice"	"Sarpa_salpa"	NA	"12:31:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F102_X"	NA	"S_F102_O"	NA	"S_F102_IL"	NA	NA	NA	NA	NA	"Full_stomach"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F103"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"10"	"88"	"10"	"6,3"	"6"	NA	NA	"OK"	"Full_gut"	NA	"S_F103_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:39:00"	"10:40:00"	"Ice"	"Ice"	"Symphodus melops"	"7,3"	"12:37:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F103_X"	NA	"S_F103_O"	NA	"S_F103_IL"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F104"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"2"	"55"	"6,2"	NA	NA	NA	NA	"OK"	"Almost_full"	NA	"S_F104_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:39:00"	"10:40:00"	"Ice"	"Ice"	"Sarpa_salpa"	NA	"12:43:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F104_X"	NA	"S_F104_O"	NA	"S_F104_IL"	NA	NA	NA	NA	NA	"Full_stomach"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F105"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"3"	"59"	"6,3"	NA	NA	NA	NA	"OK"	"Full_gut"	NA	"S_F105_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:39:00"	"10:40:00"	"Ice"	"Ice"	"Sarpa_salpa"	NA	"12:47:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F105_X"	NA	"S_F105_O"	NA	"S_F105_IL"	NA	NA	NA	NA	NA	"Full_stomach"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_M016"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S_M016_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"14:00:00"	"0.5-1"	"Algae"	"Padina_pavonica"	NA	NA	NA	NA	NA	NA	"S_M016_I"	"14:10:00"	"17:00:00"	"passage de 9 à 16 suite erreur etiquetteuse"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_W007"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S_W007_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12:45"	"0.5"	"200.0"	"cooler"	"12:45"	"200.0"	"Pompe manuelle"	NA	"S_W007_I"	"13:00"	"17:00"	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_W008"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S_W008_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"12:45"	"0.5"	"200.0"	"cooler"	"12:45"	"200.0"	"Pompe manuelle"	NA	"S_W008_I"	"13:00"	"17:00"	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_W009"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"S_W009_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"13:00"	"0.5"	"200.0"	"cooler"	"13:00"	"200.0"	"Pompe manuelle"	NA	"S_W009_I"	"13:00"	"17:00"	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F118"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"46"	"140"	"17,3"	"11"	"9,3"	NA	NA	"OK"	"Almost_full"	NA	"S_F118_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:51:00"	"10:52:00"	"Ice"	"Ice"	"Diplodus_sargus"	"8,4"	"13:53:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F118_X"	NA	"S_F118_O"	NA	"S_F118_IL"	"S_F118_BL"	"S_F118_SC"	NA	NA	NA	"Gut gras"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F119"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"109"	"202"	"24,6"	"11,9"	"10,2"	NA	NA	"OK"	"End_full"	NA	"S_F119_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"11:04:00"	"11:06:00"	"Ice"	"Ice"	"Sarpa_salpa"	"14,1"	"13:40:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F119_X"	NA	"S_F119_O"	NA	"S_F119_IL"	"S_F119_BL"	"S_F119_SC"	NA	NA	NA	"Feces"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F120"	"S_F03"	NA	NA	NA	NA	NA	NA	NA	NA	"OK"	"134"	"207"	"26,5"	"11,8"	"10,6"	NA	NA	"OK"	"Full_gut"	NA	"S_F120_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"11:04:00"	"11:06:00"	"Ice"	"Ice"	"Sarpa_salpa"	"12,6"	"13:46:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F120_X"	NA	"S_F120_O"	NA	"S_F120_IL"	"S_F120_BL"	"S_F120_SC"	NA	NA	NA	"Feces"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-17"	"08:15:00"	"snorkeling"	"sunny"	10	0	21.8	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F163"	"S_F04"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"6"	"79"	NA	NA	NA	NA	NA	"OK"	"Half_full"	NA	"S_F163_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:15:00"	"10:17:00"	"Clove_oil"	"Ice"	"Sarpa_salpa"	NA	"11:24:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F163_X"	NA	"S_F163_O"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-29"	"08:15:00"	"snorkeling"	"sunny"	10	0	22	1	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F179"	"S_F04"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"6"	"78"	NA	NA	NA	NA	NA	"OK"	"Almost_full"	NA	"S_F179_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"10:43:00"	"10:44:00"	"Clove_oil"	"Ice"	"Sarpa_salpa"	NA	"12:56:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F179_X"	NA	"S_F179_O"	NA	"S_F177_IL"	NA	NA	NA	NA	NA	"IL 177,178,179 mis ensemble dans le tube 177"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-29"	"08:15:00"	"snorkeling"	"sunny"	10	0	22	1	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F191"	"S_F04"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"76"	"170"	"20,61"	"10,67"	"11,14"	NA	NA	"OK"	"Almost_full"	NA	"S_F191_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"11:26:00"	"11:27:00"	"Clove_oil"	"Ice"	"Diplodus_sargus"	"12,71"	"13:22:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F191_X"	NA	"S_F191_O"	NA	"S_F191_IL"	NA	NA	NA	NA	NA	"Fecès"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-29"	"08:15:00"	"snorkeling"	"sunny"	10	0	22	1	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F143"	"S_F04"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"36"	"137"	"14,40"	"7,72"	"7,67"	NA	NA	"OK"	"Almost_full"	NA	"S_F143_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"08:16:00"	"08:16:00"	"Clove_oil"	"Ice"	"Sarpa_salpa"	"8,41"	"09:12:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F143_X"	NA	"S_F143_O"	NA	"S_F143_IL"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-29"	"08:15:00"	"snorkeling"	"sunny"	10	0	22	1	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F155"	"S_F04"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"11"	"97"	"10,20"	"5,62"	"5,34"	NA	NA	"OK"	"Almost_empty"	NA	"S_F155_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"08:51:00"	"08:52:00"	"Clove_oil"	"Ice"	"Sarpa_salpa"	"7,75"	"10:17:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F155_X"	NA	"S_F155_O"	NA	"S_F155_IL"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-06-29"	"08:15:00"	"snorkeling"	"sunny"	10	0	22	1	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F219"	"S_F05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"51"	"155"	"16,41"	"9,02"	"8,01"	NA	NA	"OK"	"Almost_full"	NA	"S_F219_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"08:40:00"	"08:44:00"	"Clove_oil"	"Ice"	"Sarpa_salpa"	"12,14"	"11:21:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F219_X"	"ok"	"S_F219_O"	"Male_mature"	"S_F219_IL"	NA	NA	NA	NA	NA	"Male"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-07-12"	"08:15:00"	"snorkeling"	"cloudy"	10	0	22.5	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F220"	"S_F05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"51"	"156"	"17,75"	"9,07"	"7,13"	NA	NA	"OK"	"Half_full"	NA	"S_F220_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"08:40:00"	"08:44:00"	"Clove_oil"	"Ice"	"Sarpa_salpa"	"9,98"	"11:34:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F220_X"	"ok"	"S_F220_O"	"Male_mature"	"S_F220_IL"	NA	NA	NA	NA	NA	"Male"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-07-12"	"08:15:00"	"snorkeling"	"cloudy"	10	0	22.5	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
"S_F217"	"S_F05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"6"	"75"	NA	NA	NA	NA	NA	"OK"	"Almost_full"	NA	"S_F217_B"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	NA	NA	"handnet_gillnet"	"0-2m"	"08:40:00"	"08:44:00"	"Clove_oil"	"Ice"	"Sarpa_salpa"	NA	"10:56:00"	"sequenced"	"Ice"	-20	"17:00:00"	"S_F217_X"	"ok"	"S_F217_O"	NA	"S_F217_IL"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Frontignan"	3.7691667	43.4291667	NA	NA	NA	"2022-07-12"	"08:15:00"	"snorkeling"	"cloudy"	10	0	22.5	2	NA	0.5	2	"rocky_shore"	0	NA	NA	"water, macrophyte, fish, blood"	"cooler with ice"	"15:00"	NA
